sid,grp,cnd,fam,tid,tord,pc_grand,pc_first,pc_last,dpc,alltime,freetime,nblocks,avstreak,lrn,int,comp,time,prog,rule,lrn2,nlrn,nint,ncomp,ntime,nprog,nrule,nlrn2
174,S,i+,Bunny,4_R,4,0.6029411764705882,0.5333333333333333,0.7333333333333333,0.19999999999999996,0.43870967741935485,0.484,2,60.5,10,10,10,8,3,2,4,4.285714285714286,4.285714285714286,4.285714285714286,2.2857142857142856,-2.7142857142857144,-3.7142857142857144,-1.7142857142857144
175,S,i+,Bear,1_1D,3,0.9325842696629213,0.7333333333333333,0.9333333333333333,0.20000000000000007,0.2870967741935484,0.296,3,24.666666666666668,5,4,3,8,10,10,1,-1.0357142857142856,-2.0357142857142856,-3.0357142857142856,1.9642857142857144,3.9642857142857144,3.9642857142857144,-5.035714285714286
175,S,i+,Bunny,2_I1D,1,0.7254901960784313,0.7333333333333333,0.8666666666666667,0.13333333333333341,0.32903225806451614,0.348,3,29.0,6,4,3,7,10,10,1,-0.03571428571428559,-2.0357142857142856,-3.0357142857142856,0.9642857142857144,3.9642857142857144,3.9642857142857144,-5.035714285714286
175,S,i+,Green,3_2D,2,0.4634146341463415,0.5333333333333333,0.3333333333333333,0.0,0.13225806451612904,0.104,2,13.0,8,7,7,4,2,3,10,1.9642857142857144,0.9642857142857144,0.9642857142857144,-2.0357142857142856,-4.035714285714286,-3.0357142857142856,3.9642857142857144
175,S,i+,Squid,4_R,4,0.48717948717948717,0.4,0.4666666666666667,0.06666666666666665,0.25161290322580643,0.252,3,21.0,10,7,9,4,3,3,10,3.9642857142857144,0.9642857142857144,2.9642857142857144,-2.0357142857142856,-3.0357142857142856,-3.0357142857142856,3.9642857142857144
176,S,i+,Green,1_1D,3,0.8769230769230769,0.7333333333333333,1.0,0.2666666666666667,0.20967741935483872,0.2,1,50.0,4,9,2,4,9,9,2,-2.3571428571428568,2.6428571428571432,-4.357142857142857,-2.3571428571428568,2.6428571428571432,2.6428571428571432,-4.357142857142857
176,S,i+,Bear,2_I1D,1,0.7450980392156863,0.6,1.0,0.4,0.16451612903225807,0.144,1,36.0,8,6,5,7,6,8,5,1.6428571428571432,-0.35714285714285676,-1.3571428571428568,0.6428571428571432,-0.35714285714285676,1.6428571428571432,-1.3571428571428568
176,S,i+,Bunny,3_2D,2,0.7872340425531915,0.6666666666666666,0.8,0.13333333333333341,0.15161290322580645,0.128,1,32.0,8,9,4,5,7,8,5,1.6428571428571432,2.6428571428571432,-2.3571428571428568,-1.3571428571428568,0.6428571428571432,1.6428571428571432,-1.3571428571428568
176,S,i+,Squid,4_R,4,0.5578231292517006,0.6,0.5333333333333333,0.0,0.47419354838709676,0.528,2,66.0,8,8,9,9,3,3,8,1.6428571428571432,1.6428571428571432,2.6428571428571432,2.6428571428571432,-3.3571428571428568,-3.3571428571428568,1.6428571428571432
177,S,i-,Bear,1_1D,4,0.9497716894977168,0.9333333333333333,1.0,0.06666666666666665,0.7064516129032258,0.816,2,102.0,10,10,1,10,10,10,10,4.714285714285714,4.714285714285714,-4.285714285714286,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714
177,S,i-,Bunny,2_I1D,3,0.3125,0.3333333333333333,0.26666666666666666,0.0,0.1032258064516129,0.068,3,5.666666666666667,5,1,10,4,3,5,1,-0.2857142857142856,-4.285714285714286,4.714285714285714,-1.2857142857142856,-2.2857142857142856,-0.2857142857142856,-4.285714285714286
177,S,i-,Green,3_2D,2,0.5,0.5333333333333333,0.4666666666666667,0.0,0.0967741935483871,0.06,2,7.5,5,1,10,4,3,5,1,-0.2857142857142856,-4.285714285714286,4.714285714285714,-1.2857142857142856,-2.2857142857142856,-0.2857142857142856,-4.285714285714286
177,S,i-,Squid,4_R,1,0.5517241379310345,0.5333333333333333,0.6,0.06666666666666665,0.0935483870967742,0.056,2,7.0,5,1,10,4,3,5,1,-0.2857142857142856,-4.285714285714286,4.714285714285714,-1.2857142857142856,-2.2857142857142856,-0.2857142857142856,-4.285714285714286
178,S,i-,Bunny,1_1D,1,0.6829268292682927,0.4666666666666667,0.9333333333333333,0.4666666666666667,0.13225806451612904,0.104,2,13.0,9,9,1,1,10,10,1,2.0,2.0,-6.0,-6.0,3.0,3.0,-6.0
178,S,i-,Green,2_I1D,4,0.54,0.6,0.6666666666666666,0.06666666666666665,0.16129032258064516,0.14,2,17.5,9,9,5,4,10,10,7,2.0,2.0,-2.0,-3.0,3.0,3.0,0.0
178,S,i-,Squid,3_2D,3,0.49230769230769234,0.4,0.8666666666666667,0.4666666666666667,0.20967741935483872,0.2,1,50.0,9,9,8,7,5,7,3,2.0,2.0,1.0,0.0,-2.0,0.0,-4.0
178,S,i-,Bear,4_R,2,0.5194805194805194,0.6,0.2,0.0,0.4967741935483871,0.556,4,34.75,9,9,10,10,3,5,7,2.0,2.0,3.0,3.0,-4.0,-2.0,0.0
179,S,i+,Green,1_1D,2,0.8,0.8,0.8,0.0,0.04838709677419355,0.0,0,0.0,7,8,1,1,10,10,1,0.4642857142857144,1.4642857142857144,-5.535714285714286,-5.535714285714286,3.4642857142857144,3.4642857142857144,-5.535714285714286
179,S,i+,Bunny,2_I1D,4,0.6363636363636364,0.5333333333333333,0.6666666666666666,0.1333333333333333,0.1774193548387097,0.16,1,40.0,9,8,3,1,10,10,2,2.4642857142857144,1.4642857142857144,-3.5357142857142856,-5.535714285714286,3.4642857142857144,3.4642857142857144,-4.535714285714286
179,S,i+,Bear,3_2D,3,0.5989304812834224,0.6,0.7333333333333333,0.1333333333333333,0.603225806451613,0.688,2,86.0,9,10,10,10,1,2,8,2.4642857142857144,3.4642857142857144,3.4642857142857144,3.4642857142857144,-5.535714285714286,-4.535714285714286,1.4642857142857144
179,S,i+,Squid,4_R,1,0.41509433962264153,0.5333333333333333,0.4,0.0,0.17096774193548386,0.152,1,38.0,10,9,9,7,4,3,10,3.4642857142857144,2.4642857142857144,2.4642857142857144,0.4642857142857144,-2.5357142857142856,-3.5357142857142856,3.4642857142857144
180,S,i+,Bear,1_1D,1,0.5822784810126582,0.6666666666666666,0.5333333333333333,0.0,0.25483870967741934,0.256,1,64.0,1,8,10,4,6,8,7,-4.392857142857143,2.6071428571428568,4.607142857142857,-1.3928571428571432,0.6071428571428568,2.6071428571428568,1.6071428571428568
180,S,i+,Green,2_I1D,2,0.5474452554744526,0.4666666666666667,0.5333333333333333,0.06666666666666665,0.44193548387096776,0.488,1,122.0,1,8,2,6,10,9,1,-4.392857142857143,2.6071428571428568,-3.3928571428571432,0.6071428571428568,4.607142857142857,3.6071428571428568,-4.392857142857143
180,S,i+,Squid,3_2D,3,0.4050632911392405,0.4,0.4,0.0,0.25483870967741934,0.256,1,64.0,1,6,3,10,3,3,6,-4.392857142857143,0.6071428571428568,-2.3928571428571432,4.607142857142857,-2.3928571428571432,-2.3928571428571432,0.6071428571428568
180,S,i+,Bunny,4_R,4,0.4,0.4,0.4,0.0,0.04838709677419355,0.0,0,0.0,1,10,6,8,8,1,4,-4.392857142857143,4.607142857142857,0.6071428571428568,2.6071428571428568,2.6071428571428568,-4.392857142857143,-1.3928571428571432
181,S,i-,Bunny,1_1D,2,0.7333333333333333,0.5333333333333333,0.9333333333333333,0.4,0.0967741935483871,0.06,1,15.0,4,3,3,6,8,5,6,-1.3214285714285712,-2.321428571428571,-2.321428571428571,0.6785714285714288,2.678571428571429,-0.3214285714285712,0.6785714285714288
181,S,i-,Green,2_I1D,3,0.717948717948718,0.7333333333333333,1.0,0.2666666666666667,0.25161290322580643,0.252,1,63.0,4,3,3,6,8,5,6,-1.3214285714285712,-2.321428571428571,-2.321428571428571,0.6785714285714288,2.678571428571429,-0.3214285714285712,0.6785714285714288
181,S,i-,Squid,3_2D,4,0.5636363636363636,0.4666666666666667,1.0,0.5333333333333333,0.1774193548387097,0.16,1,40.0,4,3,3,6,8,5,6,-1.3214285714285712,-2.321428571428571,-2.321428571428571,0.6785714285714288,2.678571428571429,-0.3214285714285712,0.6785714285714288
181,S,i-,Bear,4_R,1,0.4965986394557823,0.4,0.6666666666666666,0.2666666666666666,0.47419354838709676,0.528,2,66.0,4,10,10,6,3,5,6,-1.3214285714285712,4.678571428571429,4.678571428571429,0.6785714285714288,-2.321428571428571,-0.3214285714285712,0.6785714285714288
182,S,i+,Bear,1_1D,2,0.9142857142857143,0.8666666666666667,1.0,0.1333333333333333,0.22580645161290322,0.22,2,27.5,10,10,1,9,9,10,4,2.928571428571429,2.928571428571429,-6.071428571428571,1.9285714285714288,1.9285714285714288,2.928571428571429,-3.071428571428571
182,S,i+,Bunny,2_I1D,1,0.828125,0.6,0.9333333333333333,0.33333333333333337,0.2064516129032258,0.196,2,24.5,10,10,1,9,10,10,3,2.928571428571429,2.928571428571429,-6.071428571428571,1.9285714285714288,2.928571428571429,2.928571428571429,-4.071428571428571
182,S,i+,Green,3_2D,4,0.5811965811965812,0.4666666666666667,0.5333333333333333,0.06666666666666665,0.3774193548387097,0.408,2,51.0,10,6,10,3,4,9,9,2.928571428571429,-1.0714285714285712,2.928571428571429,-4.071428571428571,-3.071428571428571,1.9285714285714288,1.9285714285714288
182,S,i+,Squid,4_R,3,0.5254237288135594,0.4666666666666667,0.5333333333333333,0.06666666666666665,0.19032258064516128,0.176,1,44.0,10,5,10,3,2,3,8,2.928571428571429,-2.071428571428571,2.928571428571429,-4.071428571428571,-5.071428571428571,-4.071428571428571,0.9285714285714288
183,S,i+,Bunny,1_1D,4,0.8564593301435407,0.4666666666666667,1.0,0.5333333333333333,0.6741935483870968,0.776,2,97.0,1,10,1,10,10,10,1,-3.928571428571429,5.071428571428571,-3.928571428571429,5.071428571428571,5.071428571428571,5.071428571428571,-3.928571428571429
183,S,i+,Squid,2_I1D,2,0.6,0.6666666666666666,0.5333333333333333,0.0,0.0967741935483871,0.06,1,15.0,1,9,7,7,5,4,1,-3.928571428571429,4.071428571428571,2.071428571428571,2.071428571428571,0.07142857142857117,-0.9285714285714288,-3.928571428571429
183,S,i+,Green,3_2D,3,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.0967741935483871,0.06,2,7.5,1,8,10,3,1,1,5,-3.928571428571429,3.071428571428571,5.071428571428571,-1.9285714285714288,-3.928571428571429,-3.928571428571429,0.07142857142857117
183,S,i+,Bear,4_R,1,0.4878048780487805,0.4,0.4666666666666667,0.06666666666666665,0.13225806451612904,0.104,2,13.0,4,4,10,6,2,2,4,-0.9285714285714288,-0.9285714285714288,5.071428571428571,1.0714285714285712,-2.928571428571429,-2.928571428571429,-0.9285714285714288
184,S,i-,Bunny,1_1D,4,0.8118811881188119,0.5333333333333333,0.8666666666666667,0.33333333333333337,0.3258064516129032,0.344,1,86.0,10,10,1,7,10,10,2,2.6428571428571432,2.6428571428571432,-6.357142857142857,-0.35714285714285676,2.6428571428571432,2.6428571428571432,-5.357142857142857
184,S,i-,Green,2_I1D,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.04838709677419355,0.0,0,0.0,10,6,10,1,1,10,10,2.6428571428571432,-1.3571428571428568,2.6428571428571432,-6.357142857142857,-6.357142857142857,2.6428571428571432,2.6428571428571432
184,S,i-,Bear,3_2D,1,0.6424581005586593,0.6666666666666666,0.5333333333333333,0.0,0.5774193548387097,0.656,1,164.0,10,10,5,10,6,10,10,2.6428571428571432,2.6428571428571432,-2.3571428571428568,2.6428571428571432,-1.3571428571428568,2.6428571428571432,2.6428571428571432
184,S,i-,Squid,4_R,3,0.4,0.4,0.4,0.0,0.04838709677419355,0.0,0,0.0,10,5,10,1,1,10,10,2.6428571428571432,-2.3571428571428568,2.6428571428571432,-6.357142857142857,-6.357142857142857,2.6428571428571432,2.6428571428571432
185,S,i+,Green,1_1D,2,0.8055555555555556,0.8,0.8,0.0,0.11612903225806452,0.084,1,21.0,3,1,1,1,10,10,1,-2.678571428571429,-4.678571428571429,-4.678571428571429,-4.678571428571429,4.321428571428571,4.321428571428571,-4.678571428571429
185,S,i+,Bunny,2_I1D,3,0.4855072463768116,0.2,0.6,0.39999999999999997,0.44516129032258067,0.492,3,41.0,10,9,10,9,1,1,8,4.321428571428571,3.321428571428571,4.321428571428571,3.321428571428571,-4.678571428571429,-4.678571428571429,2.321428571428571
185,S,i+,Bear,3_2D,1,0.6631578947368421,0.13333333333333333,0.9333333333333333,0.8,0.3064516129032258,0.32,3,26.666666666666668,10,8,3,5,9,10,1,4.321428571428571,2.321428571428571,-2.678571428571429,-0.6785714285714288,3.321428571428571,4.321428571428571,-4.678571428571429
185,S,i+,Squid,4_R,4,0.4146341463414634,0.4666666666666667,0.26666666666666666,0.0,0.13225806451612904,0.104,2,13.0,10,2,10,4,1,3,8,4.321428571428571,-3.678571428571429,4.321428571428571,-1.6785714285714288,-4.678571428571429,-2.678571428571429,2.321428571428571
186,S,i+,Squid,1_1D,2,0.8387096774193549,0.7333333333333333,0.9333333333333333,0.20000000000000007,0.3,0.312,1,78.0,2,10,1,1,10,10,2,-3.2142857142857144,4.785714285714286,-4.214285714285714,-4.214285714285714,4.785714285714286,4.785714285714286,-3.2142857142857144
186,S,i+,Bunny,2_I1D,3,0.5151515151515151,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.1064516129032258,0.072,1,18.0,2,2,8,8,2,4,8,-3.2142857142857144,-3.2142857142857144,2.7857142857142856,2.7857142857142856,-3.2142857142857144,-1.2142857142857144,2.7857142857142856
186,S,i+,Bear,3_2D,4,0.6477272727272727,0.7333333333333333,0.6,0.0,0.2838709677419355,0.292,1,73.0,1,9,2,2,9,9,4,-4.214285714285714,3.7857142857142856,-3.2142857142857144,-3.2142857142857144,3.7857142857142856,3.7857142857142856,-1.2142857142857144
186,S,i+,Green,4_R,1,0.5520833333333334,0.7333333333333333,0.5333333333333333,0.0,0.3096774193548387,0.324,1,81.0,3,3,10,10,2,2,10,-2.2142857142857144,-2.2142857142857144,4.785714285714286,4.785714285714286,-3.2142857142857144,-3.2142857142857144,4.785714285714286
187,S,i-,Bunny,1_1D,1,0.35714285714285715,0.5333333333333333,0.2,0.0,0.13548387096774195,0.108,1,27.0,9,2,8,2,2,9,2,2.7857142857142856,-4.214285714285714,1.7857142857142856,-4.214285714285714,-4.214285714285714,2.7857142857142856,-4.214285714285714
187,S,i-,Bear,2_I1D,3,0.7872340425531915,0.6,0.8666666666666667,0.2666666666666667,0.15161290322580645,0.128,2,16.0,7,3,2,3,3,10,2,0.7857142857142856,-3.2142857142857144,-4.214285714285714,-3.2142857142857144,-3.2142857142857144,3.7857142857142856,-4.214285714285714
187,S,i-,Green,3_2D,2,0.7704918032786885,0.6666666666666666,0.8666666666666667,0.20000000000000007,0.1967741935483871,0.184,3,15.333333333333334,8,7,4,7,4,9,9,1.7857142857142856,0.7857142857142856,-2.2142857142857144,0.7857142857142856,-2.2142857142857144,2.7857142857142856,2.7857142857142856
187,S,i-,Squid,4_R,4,0.53125,0.5333333333333333,0.5333333333333333,0.0,0.5161290322580645,0.58,3,48.333333333333336,9,9,9,9,8,8,10,2.7857142857142856,2.7857142857142856,2.7857142857142856,2.7857142857142856,1.7857142857142856,1.7857142857142856,3.7857142857142856
188,S,i+,Bear,1_1D,1,0.85,0.8666666666666667,0.8666666666666667,0.0,0.06451612903225806,0.02,1,5.0,9,3,1,1,10,10,1,3.8928571428571432,-2.1071428571428568,-4.107142857142857,-4.107142857142857,4.892857142857143,4.892857142857143,-4.107142857142857
188,S,i+,Green,2_I1D,2,0.4811320754716981,0.5333333333333333,0.6,0.06666666666666665,0.3419354838709677,0.364,3,30.333333333333332,3,8,7,8,2,2,3,-2.1071428571428568,2.8928571428571432,1.8928571428571432,2.8928571428571432,-3.1071428571428568,-3.1071428571428568,-2.1071428571428568
188,S,i+,Bunny,3_2D,3,0.48739495798319327,0.7333333333333333,0.4666666666666667,0.0,0.38387096774193546,0.416,4,26.0,7,10,10,10,1,1,2,1.8928571428571432,4.892857142857143,4.892857142857143,4.892857142857143,-4.107142857142857,-4.107142857142857,-3.1071428571428568
188,S,i+,Squid,4_R,4,0.5846153846153846,0.4666666666666667,0.7333333333333333,0.2666666666666666,0.20967741935483872,0.2,4,12.5,2,9,8,6,3,3,3,-3.1071428571428568,3.8928571428571432,2.8928571428571432,0.8928571428571432,-2.1071428571428568,-2.1071428571428568,-2.1071428571428568
189,S,i+,Bear,1_1D,2,0.5916666666666667,0.4,0.7333333333333333,0.33333333333333326,0.3870967741935484,0.42,1,105.0,10,8,6,5,9,3,9,4.142857142857143,2.1428571428571432,0.14285714285714324,-0.8571428571428568,3.1428571428571432,-2.8571428571428568,3.1428571428571432
189,S,i+,Green,2_I1D,3,0.8,0.8,0.8,0.0,0.04838709677419355,0.0,0,0.0,2,4,1,2,7,10,1,-3.8571428571428568,-1.8571428571428568,-4.857142857142857,-3.8571428571428568,1.1428571428571432,4.142857142857143,-4.857142857142857
189,S,i+,Squid,3_2D,4,0.8,0.8,0.8,0.0,0.04838709677419355,0.0,0,0.0,3,4,5,2,7,8,6,-2.8571428571428568,-1.8571428571428568,-0.8571428571428568,-3.8571428571428568,1.1428571428571432,2.1428571428571432,0.14285714285714324
189,S,i+,Bunny,4_R,1,0.5125,0.6666666666666666,0.4666666666666667,0.0,0.5161290322580645,0.58,1,145.0,8,10,10,6,8,9,1,2.1428571428571432,4.142857142857143,4.142857142857143,0.14285714285714324,2.1428571428571432,3.1428571428571432,-4.857142857142857
190,S,i-,Bear,1_1D,1,0.8947368421052632,0.8666666666666667,0.9333333333333333,0.06666666666666665,0.06129032258064516,0.016,1,4.0,7,1,1,1,6,10,1,1.5357142857142856,-4.464285714285714,-4.464285714285714,-4.464285714285714,0.5357142857142856,4.535714285714286,-4.464285714285714
190,S,i-,Bunny,2_I1D,3,0.5123456790123457,0.4,0.8,0.4,0.5225806451612903,0.588,2,73.5,7,10,8,10,10,10,1,1.5357142857142856,4.535714285714286,2.5357142857142856,4.535714285714286,4.535714285714286,4.535714285714286,-4.464285714285714
